TIMM10B	XM_054187727.1#TIMM10B
ICE2	XM_054214146.1#ICE2
LOC128904255	XM_054188331.1#LOC128904255
PRKAA2	XM_054212793.1#PRKAA2
BLTP3B	XM_054219431.1#BLTP3B
QSOX2	XM_054220188.1#QSOX2
LOC128901177	XM_054183015.1#LOC128901177
POLE2	XM_054200071.1#POLE2
MCC	XM_054186295.1#MCC
TRPC7	XM_054217604.1#TRPC7
MRPS34	XM_054212815.1#MRPS34
TMPRSS12	XM_054183097.1#TMPRSS12
LOC128903250	XM_054187263.1#LOC128903250
B4GAT1	XM_054187668.1#B4GAT1
LOC128907494	XM_054196440.1#LOC128907494
LOC128912988	XM_054209841.1#LOC128912988
LOC128918641	XM_054223091.1#LOC128918641
UPP2	XM_054209757.1#UPP2
VWA5B2	XM_054207256.1#VWA5B2
LOC128903547	XM_054187563.1#LOC128903547
GRIP1	XM_054184064.1#GRIP1
MED24	XM_054224565.1#MED24
UPF1	XM_054181679.1#UPF1
SCUBE1	XM_054185756.1#SCUBE1
SFXN2	XM_054206993.1#SFXN2
FTO	XM_054198314.1#FTO
DBI	XM_054209675.1#DBI
DNAJC21	XM_054185613.1#DNAJC21
ARHGAP10	XM_054202144.1#ARHGAP10
EFCAB12	XM_054183036.1#EFCAB12
KDM6A	XM_054211949.1#KDM6A
BNIP2	XM_054213474.1#BNIP2
LOC128901368	XM_054183332.1#LOC128901368
RAD51AP1	XM_054210252.1#RAD51AP1
CCDC28A	XM_054196384.1#CCDC28A
PFKP	XM_054192145.1#PFKP
LOC128911268	XM_054205850.1#LOC128911268
RFX6	XM_054196479.1#RFX6
LOC128911147	XM_054205495.1#LOC128911147
PITHD1	XM_054223656.1#PITHD1
LOC128916577	XM_054218479.1#LOC128916577
EIF4EBP2	XM_054207490.1#EIF4EBP2
IL13RA2	XM_054215318.1#IL13RA2
CCDC57	XM_054221938.1#CCDC57
SESTD1	XM_054209230.1#SESTD1
LTBP1	XM_054196705.1#LTBP1
S1PR3	XM_054186010.1#S1PR3
BICD1	XM_054220392.1#BICD1
TRAPPC8	XM_054193408.1#TRAPPC8
DACH2	XM_054214012.1#DACH2
LOC128907144	XM_054195609.1#LOC128907144
TMEM241	XM_054190763.1#TMEM241
RALGAPA1	XM_054201032.1#RALGAPA1
PRKAG2	XM_054193043.1#PRKAG2
TMEM26	XM_054207038.1#TMEM26
GALNT15	XM_054192645.1#GALNT15
ILRUN	XM_054181036.1#ILRUN
MFAP1	XM_054214132.1#MFAP1
PCDH17	XM_054187691.1#PCDH17
GORAB	XM_054212786.1#GORAB
LOC128907008	XM_054195308.1#LOC128907008
LOC128906000	XM_054192769.1#LOC128906000
LOC128904656	XM_054189309.1#LOC128904656
KIAA0513	XM_054198384.1#KIAA0513
CHRNB2	XM_054182585.1#CHRNB2
NDUFA9	XM_054213472.1#NDUFA9
LOC128911875	XM_054207401.1#LOC128911875
SEC63	XM_054195147.1#SEC63
CENPE	XM_054202236.1#CENPE
RPAP1	XM_054201120.1#RPAP1
PPP1R2	XM_054205781.1#PPP1R2
LRMDA	XM_054205659.1#LRMDA
LCA5	XM_054195349.1#LCA5
LOC128916079	XM_054217300.1#LOC128916079
MTCH2	XM_054201557.1#MTCH2
CACNA2D1	XM_054196020.1#CACNA2D1
ZNF521	XM_054189970.1#ZNF521
REEP3	XM_054204872.1#REEP3
RUNDC3A	XM_054224345.1#RUNDC3A
INTS7	XM_054197368.1#INTS7
SH3BGR	XM_054208682.1#SH3BGR
RTRAF	XM_054199440.1#RTRAF
GLRA2	XM_054216691.1#GLRA2
USP4	XM_054216649.1#USP4
CRLF1	XM_054182087.1#CRLF1
PDLIM3	XM_054203783.1#PDLIM3
GTF2E2	XM_054202827.1#GTF2E2
PROSER1	XM_054194461.1#PROSER1
FAM20A	XM_054221750.1#FAM20A
CDK10	XM_054200261.1#CDK10
ALDH4A1	XM_054222505.1#ALDH4A1
OSCP1	XM_054223919.1#OSCP1
PUM1	XM_054223916.1#PUM1
LOC128900145	XM_054180924.1#LOC128900145
UBE2A	XM_054213569.1#UBE2A
LOC128900533	XM_054181790.1#LOC128900533
PHF10	XM_054194724.1#PHF10
ABI2	XM_054210037.1#ABI2
SNX7	XM_054211277.1#SNX7
IP6K3	XM_054181022.1#IP6K3
LOC128908134	XM_054197725.1#LOC128908134
ELMOD1	XM_054195773.1#ELMOD1
USP8	XM_054213760.1#USP8
RIMS4	XM_054218734.1#RIMS4
LOC128903885	XM_054187775.1#LOC128903885
CEP44	XM_054202294.1#CEP44
DAB1	XM_054211504.1#DAB1
LOC128919482	XM_054224788.1#LOC128919482
LARP4B	XM_054190201.1#LARP4B
IAH1	XM_054194551.1#IAH1
IL13RA1	XM_054214964.1#IL13RA1
AK5	XM_054212201.1#AK5
CLTCL1	XM_054219857.1#CLTCL1
GALNT15	XM_054192644.1#GALNT15
PLEKHB1	XM_054188921.1#PLEKHB1
KCNJ15	XM_054186839.1#KCNJ15
KIF13A	XM_054190510.1#KIF13A
TCF12	XM_054215484.1#TCF12
ANO9	XM_054197714.1#ANO9
KBTBD8	XM_054216284.1#KBTBD8
CDHR1	XM_054207353.1#CDHR1
NCOA1	XM_054193787.1#NCOA1
RNF215	XM_054219892.1#RNF215
LOC128916493	XM_054218303.1#LOC128916493
CELF1	XM_054199019.1#CELF1
LOC128913362	XM_054210763.1#LOC128913362
KY	XM_054207289.1#KY
ARHGAP32	XM_054223141.1#ARHGAP32
DTNBP1	XM_054191123.1#DTNBP1
MYO1B	XM_054208473.1#MYO1B
TLK2	XM_054224203.1#TLK2
NFATC2	XM_054218213.1#NFATC2
SORBS1	XM_054205042.1#SORBS1
LOC128902071	XM_054184419.1#LOC128902071
KIF26B	XM_054197213.1#KIF26B
RNF130	XM_054217346.1#RNF130
PTPRM	XM_054191337.1#PTPRM
NAA50	XM_054189131.1#NAA50
MRPL36	XM_054192033.1#MRPL36
PALLD	XM_054201825.1#PALLD
ASB18	XM_054210219.1#ASB18
CCDC174	XM_054216307.1#CCDC174
LOC128903548	XM_054187564.1#LOC128903548
TSHZ3	XM_054200711.1#TSHZ3
RUFY3	XM_054202276.1#RUFY3
TMEM11	XM_054211136.1#TMEM11
ARL8A	XM_054181391.1#ARL8A
LOC128903962	XM_054187835.1#LOC128903962
NKTR	XM_054191132.1#NKTR
TPPP	XM_054191885.1#TPPP
PIK3CA	XM_054207258.1#PIK3CA
DDX60	XM_054202721.1#DDX60
MTMR6	XM_054209280.1#MTMR6
RIT1	XM_054182394.1#RIT1
CRYBG3	XM_054189219.1#CRYBG3
VDAC2	XM_054205957.1#VDAC2
KHDC4	XM_054182392.1#KHDC4
UBR3	XM_054209919.1#UBR3
LOC128908863	XM_054199795.1#LOC128908863
KIAA0319	XM_054192222.1#KIAA0319
PRDM16	XM_054222393.1#PRDM16
ZBTB1	XM_054198827.1#ZBTB1
KPNA7	XM_054212179.1#KPNA7
SAMD7	XM_054206957.1#SAMD7
VPS26A	XM_054204913.1#VPS26A
RGS7BP	XM_054186599.1#RGS7BP
MAP4K4	XM_054221923.1#MAP4K4
LMBRD2	XM_054185225.1#LMBRD2
NLGN4X	XM_054188404.1#NLGN4X
HACD2	XM_054210270.1#HACD2
MAST2	XM_054210744.1#MAST2
SKA2	XM_054209634.1#SKA2
ATOX1	XM_054217710.1#ATOX1
MB21D2	XM_054206781.1#MB21D2
KIF1A	XM_054205440.1#KIF1A
MRM2	XM_054210480.1#MRM2
RAPGEF4	XM_054208785.1#RAPGEF4
MARCHF6	XM_054192828.1#MARCHF6
ARHGAP17	XM_054210588.1#ARHGAP17
SPDYC	XM_054183961.1#SPDYC
PTMA	XM_054206801.1#PTMA
SLC6A6	XM_054216367.1#SLC6A6
FNDC9	XM_054217091.1#FNDC9
EBF3	XM_054206187.1#EBF3
NFIA	XM_054211821.1#NFIA
DPY19L3	XM_054197567.1#DPY19L3
NDUFA6	XM_054181001.1#NDUFA6
NCAPD2	XM_054188649.1#NCAPD2
AFAP1L2	XM_054206813.1#AFAP1L2
PTGS2	XM_054212965.1#PTGS2
CALHM5	XM_054197199.1#CALHM5
LOC128903565	XM_054187581.1#LOC128903565
BSX	XM_054222877.1#BSX
SOCS7	XM_054224580.1#SOCS7
TTLL1	XM_054218351.1#TTLL1
TPM4	XM_054181868.1#TPM4
PLD5	XM_054197300.1#PLD5
PDXDC1	XM_054210550.1#PDXDC1
SLF2	XM_054205578.1#SLF2
CENPO	XM_054193790.1#CENPO
OMG	XM_054210158.1#OMG
CCND2	XM_054218561.1#CCND2
RUFY3	XM_054202279.1#RUFY3
CGNL1	XM_054215471.1#CGNL1
RBFOX1	XM_054212209.1#RBFOX1
ITSN1	XM_054189257.1#ITSN1
CACNA1C	XM_054201757.1#CACNA1C
LOC128912424	XM_054208264.1#LOC128912424
USP49	XM_054180992.1#USP49
RPUSD2	XM_054200794.1#RPUSD2
NOX4	XM_054217838.1#NOX4
BBS9	XM_054193658.1#BBS9
LOC128919415	XM_054224736.1#LOC128919415
SFXN5	XM_054203122.1#SFXN5
SEMA6C	XM_054182732.1#SEMA6C
RNPS1	XM_054212716.1#RNPS1
LOC128905403	XM_054191475.1#LOC128905403
LARS1	XM_054216909.1#LARS1
LOC128908159	XM_054197790.1#LOC128908159
WASHC5	XM_054193380.1#WASHC5
DTD2	XM_054200875.1#DTD2
PLEKHB2	XM_054206495.1#PLEKHB2
LOC128904641	XM_054189297.1#LOC128904641
ROCK2	XM_054194205.1#ROCK2
STC1	XM_054225026.1#STC1
MAPK8IP3	XM_054210522.1#MAPK8IP3
RND1	XM_054183128.1#RND1
CRY2	XM_054199631.1#CRY2
C1QTNF5	XM_054223042.1#C1QTNF5
KDF1	XM_054223556.1#KDF1
MTHFD1L	XM_054194419.1#MTHFD1L
CYTH4	XM_054187839.1#CYTH4
HMGCLL1	XM_054197187.1#HMGCLL1
UBN1	XM_054212018.1#UBN1
PLPPR4	XM_054211254.1#PLPPR4
EIF2B4	XM_054196848.1#EIF2B4
SEC31A	XM_054202504.1#SEC31A
ABCB9	XM_054220119.1#ABCB9
PRLR	XM_054186529.1#PRLR
RHOT1	XM_054221253.1#RHOT1
RAI1	XM_054212587.1#RAI1
ARHGAP39	XM_054192205.1#ARHGAP39
PHOSPHO1	XM_054224182.1#PHOSPHO1
MBNL2	XM_054198624.1#MBNL2
GLIS3	XM_054186083.1#GLIS3
FBN2	XM_054186701.1#FBN2
TMTC1	XM_054207460.1#TMTC1
AIP	XM_054201575.1#AIP
LOC128903623	XM_054187633.1#LOC128903623
ARHGEF12	XM_054223097.1#ARHGEF12
UBAP2	XM_054186416.1#UBAP2
VMA21	XM_054214797.1#VMA21
GNA11	XM_054182172.1#GNA11
MIB1	XM_054193403.1#MIB1
ADA2	XM_054195927.1#ADA2
TRIQK	XM_054192098.1#TRIQK
TLNRD1	XM_054214271.1#TLNRD1
GPR180	XM_054192052.1#GPR180
LOC128900820	XM_054182343.1#LOC128900820
CRMP1	XM_054203966.1#CRMP1
TRABD2B	XM_054211574.1#TRABD2B
SLC11A2	XM_054183197.1#SLC11A2
MYLK4	XM_054192212.1#MYLK4
B3GNT4	XM_054219999.1#B3GNT4
UNKL	XM_054213269.1#UNKL
RPL7A	XM_054220974.1#RPL7A
TPD52L2	XM_054218224.1#TPD52L2
SLC4A3	XM_054209416.1#SLC4A3
PIH1D2	XM_054223210.1#PIH1D2
ISG20L2	XM_054187824.1#ISG20L2
SLMAP	XM_054215716.1#SLMAP
CDV3	XM_054189652.1#CDV3
GUCD1	XM_054219444.1#GUCD1
CAPZA3	XM_054197275.1#CAPZA3
METTL24	XM_054196926.1#METTL24
ADCY1	XM_054192166.1#ADCY1
ANTXR2	XM_054202124.1#ANTXR2
TGOLN2	XM_054225051.1#TGOLN2
EVI5	XM_054211447.1#EVI5
PHF20	XM_054217991.1#PHF20
LOC128909508	XM_054201252.1#LOC128909508
SCAI	XM_054220363.1#SCAI
ECD	XM_054204971.1#ECD
AFAP1L1	XM_054217332.1#AFAP1L1
LOC128915146	XM_054215066.1#LOC128915146
NCAPG2	XM_054193090.1#NCAPG2
PTPN11	XM_054219330.1#PTPN11
LOC128911136	XM_054205468.1#LOC128911136
KCNV1	XM_054191826.1#KCNV1
MYO9A	XM_054214437.1#MYO9A
SNRPC	XM_054181426.1#SNRPC
ARHGAP39	XM_054192204.1#ARHGAP39
ZBTB46	XM_054218057.1#ZBTB46
RASGRF2	XM_054185101.1#RASGRF2
LOC128911326	XM_054206027.1#LOC128911326
CACNA1C	XM_054201788.1#CACNA1C
SESN2	XM_054223896.1#SESN2
TPX2	XM_054218033.1#TPX2
OPRL1	XM_054218426.1#OPRL1
IRAG1	XM_054200155.1#IRAG1
MAMLD1	XM_054214683.1#MAMLD1
DHX16	XM_054183875.1#DHX16
MYCT1	XM_054196434.1#MYCT1
QSOX1	XM_054213170.1#QSOX1
PIF1	XM_054212447.1#PIF1
DLG1	XM_054207234.1#DLG1
EIF4ENIF1	XM_054219483.1#EIF4ENIF1
FRY	XM_054201847.1#FRY
LOC128902080	XM_054184431.1#LOC128902080
NBEAL1	XM_054210011.1#NBEAL1
PSMD4	XM_054182824.1#PSMD4
TBX1	XM_054220063.1#TBX1
ELAPOR1	XM_054187632.1#ELAPOR1
SMUG1	XM_054187709.1#SMUG1
LOC128914914	XM_054214625.1#LOC128914914
SSTR5	XM_054212435.1#SSTR5
NCF1	XM_054208382.1#NCF1
CELF4	XM_054185270.1#CELF4
NR2E3	XM_054214598.1#NR2E3
RSRC2	XM_054219268.1#RSRC2
EIF3A	XM_054205304.1#EIF3A
HNRNPH1	XM_054217918.1#HNRNPH1
MSI2	XM_054207879.1#MSI2
SORBS1	XM_054205016.1#SORBS1
AKAP10	XM_054208804.1#AKAP10
SLC35G1	XM_054204637.1#SLC35G1
SIM1	XM_054195078.1#SIM1
RPL39	XM_054213434.1#RPL39
KLHL4	XM_054215259.1#KLHL4
TGDS	XM_054192093.1#TGDS
AASDH	XM_054204086.1#AASDH
CCN2	XM_054197140.1#CCN2
MED23	XM_054194891.1#MED23
WASL	XM_054216820.1#WASL
SYAP1	XM_054189021.1#SYAP1
FHOD1	XM_054200013.1#FHOD1
SMCO3	XM_054189275.1#SMCO3
E2F3	XM_054192885.1#E2F3
PPRC1	XM_054205492.1#PPRC1
BMP7	XM_054218871.1#BMP7
ZEB2	XM_054208172.1#ZEB2
LOC128907526	XM_054196484.1#LOC128907526
LOC128902046	XM_054184373.1#LOC128902046
CEP350	XM_054212858.1#CEP350
LOC128901935	XM_054184086.1#LOC128901935
LTO1	XM_054198413.1#LTO1
RLF	XM_054224017.1#RLF
DUSP5	XM_054207174.1#DUSP5
CEP128	XM_054200143.1#CEP128
RAPSN	XM_054199034.1#RAPSN
LOC128917721	XM_054221125.1#LOC128917721
CASC3	XM_054187530.1#CASC3
COLEC11	XM_054196910.1#COLEC11
LOC128903624	XM_054187636.1#LOC128903624
GAPVD1	XM_054220344.1#GAPVD1
IDH2	XM_054214878.1#IDH2
USP1	XM_054212738.1#USP1
TBPL1	XM_054195519.1#TBPL1
PEX5L	XM_054207376.1#PEX5L
UBE2V2	XM_054191082.1#UBE2V2
CYLD	XM_054199767.1#CYLD
BMP5	XM_054197244.1#BMP5
CDH2	XM_054191971.1#CDH2
ABCC10	XM_054194325.1#ABCC10
SSRP1	XM_054200661.1#SSRP1
LOC128900913	XM_054182569.1#LOC128900913
ABLIM1	XM_054205862.1#ABLIM1
KMT2A	XM_054223325.1#KMT2A
PRKCD	XM_054216328.1#PRKCD
DNAJA2	XM_054199706.1#DNAJA2
IL12A	XM_054205278.1#IL12A
SPARC	XM_054217762.1#SPARC
RHOT1	XM_054221254.1#RHOT1
ARHGEF28	XM_054184777.1#ARHGEF28
PPP1R13B	XM_054198028.1#PPP1R13B
MPDZ	XM_054185587.1#MPDZ
APRT	XM_054198735.1#APRT
POLR2E	XM_054181642.1#POLR2E
LOC128902930	XM_054186681.1#LOC128902930
PHLDB1	XM_054222915.1#PHLDB1
EPS15L1	XM_054182274.1#EPS15L1
LOC128904139	XM_054188058.1#LOC128904139
SHOX	XM_054215302.1#SHOX
SELENOK	XM_054215896.1#SELENOK
NSMCE4A	XM_054206605.1#NSMCE4A
GPT2	XM_054199702.1#GPT2
NMBR	XM_054196164.1#NMBR
LOC128906787	XM_054194676.1#LOC128906787
PLCD1	XM_054192297.1#PLCD1
TCF3	XM_054182357.1#TCF3
DPH6	XM_054198800.1#DPH6
KIAA0930	XM_054189183.1#KIAA0930
PKDCC	XM_054196569.1#PKDCC
LRRC72	XM_054192974.1#LRRC72
B9D1	XM_054213052.1#B9D1
THOC3	XM_054217416.1#THOC3
LOC128918605	XM_054223040.1#LOC128918605
LOC128901993	XM_054184238.1#LOC128901993
NFE2L3	XM_054192503.1#NFE2L3
LOC128901683	XM_054183824.1#LOC128901683
AK3	XM_054187061.1#AK3
KCNK12	XM_054197170.1#KCNK12
STPG1	XM_054224009.1#STPG1
ZPR1	XM_054222867.1#ZPR1
ELAVL3	XM_054187454.1#ELAVL3
NCOA6	XM_054218072.1#NCOA6
REP15	XM_054187612.1#REP15
SHC1	XM_054182487.1#SHC1
EXD2	XM_054199663.1#EXD2
PANK4	XM_054222436.1#PANK4
MKLN1	XM_054221622.1#MKLN1
LOC128904188	XM_054188166.1#LOC128904188
XM_054211877.1	XM_054211877.1#LOC128913757
SVIL	XM_054190086.1#SVIL
SERBP1	XM_054211409.1#SERBP1
TMEM150C	XM_054202341.1#TMEM150C
LOC128914282	XM_054213063.1#LOC128914282
LCORL	XM_054201950.1#LCORL
LOC128917778	XM_054221219.1#LOC128917778
PSPH	XM_054209769.1#PSPH
LMAN2	XM_054217764.1#LMAN2
DRG1	XM_054219496.1#DRG1
PSME3	XM_054224363.1#PSME3
LOC128919077	XM_054224042.1#LOC128919077
TRIM23	XM_054184792.1#TRIM23
SLX4	XM_054213124.1#SLX4
ACTG2	XM_054224927.1#ACTG2
SLC10A2	XM_054217017.1#SLC10A2
TMEM158	XM_054193247.1#TMEM158
TRIM46	XM_054182730.1#TRIM46
LOC128901377	XM_054183341.1#LOC128901377
LOC128915848	XM_054216692.1#LOC128915848
SPC25	XM_054210278.1#SPC25
RHEX	XM_054181229.1#RHEX
LOC128901986	XM_054184230.1#LOC128901986
NDUFA8	XM_054220960.1#NDUFA8
LOC128912499	XM_054208501.1#LOC128912499
LOC128901947	XM_054184137.1#LOC128901947
ROBO1	XM_054202509.1#ROBO1
LAS1L	XM_054214118.1#LAS1L
LONRF2	XM_054204664.1#LONRF2
MIIP	XM_054222203.1#MIIP
EIF4G1	XM_054206021.1#EIF4G1
LOC128918227	XM_054222167.1#LOC128918227
LYPLAL1	XM_054194806.1#LYPLAL1
JCAD	XM_054191862.1#JCAD
UGT8	XM_054203643.1#UGT8
BIN1	XM_054208706.1#BIN1
UBE2H	XM_054188766.1#UBE2H
LOC128901201	XM_054183037.1#LOC128901201
KIF2A	XM_054186613.1#KIF2A
ETV1	XM_054192408.1#ETV1
HFM1	XM_054212647.1#HFM1
LOC128916077	XM_054217297.1#LOC128916077
TMEM175	XM_054185387.1#TMEM175
TCTN3	XM_054206846.1#TCTN3
FBXL8	XM_054200307.1#FBXL8
LOC128919510	XM_054224806.1#LOC128919510
PTCHD4	XM_054196007.1#PTCHD4
CCL20	XM_054205983.1#CCL20
CNP	XM_054224242.1#CNP
LOC128905124	XM_054190611.1#LOC128905124
LOC128915152	XM_054215122.1#LOC128915152
ARID3C	XM_054186309.1#ARID3C
LARP6	XM_054214154.1#LARP6
LOC128901372	XM_054183339.1#LOC128901372
SFT2D2	XM_054182341.1#SFT2D2
LOC128902783	XM_054186324.1#LOC128902783
LOC128903329	XM_054187345.1#LOC128903329
FHL1	XM_054214105.1#FHL1
CAMKK2	XM_054219180.1#CAMKK2
CREBRF	XM_054216932.1#CREBRF
DYNC1I1	XM_054192741.1#DYNC1I1
NOTCH2	XM_054211688.1#NOTCH2
UBL3	XM_054199797.1#UBL3
STIM1	XM_054210366.1#STIM1
NUDT9	XM_054203942.1#NUDT9
DGCR2	XM_054219401.1#DGCR2
LOC128906317	XM_054193399.1#LOC128906317
CCDC142	XM_054202363.1#CCDC142
ZNF438	XM_054190366.1#ZNF438
CDK13	XM_054192185.1#CDK13
FAM161B	XM_054199257.1#FAM161B
PPA2	XM_054202322.1#PPA2
LOC128901924	XM_054184067.1#LOC128901924
SLCO4C1	XM_054186655.1#SLCO4C1
LOC128900095	XM_054180864.1#LOC128900095
HIC2	XM_054219227.1#HIC2
ELAVL1	XM_054182028.1#ELAVL1
LOC128915013	XM_054214784.1#LOC128915013
PRDM10	XM_054222893.1#PRDM10
ATP5F1C	XM_054194602.1#ATP5F1C
MLLT10	XM_054190446.1#MLLT10
HYKK	XM_054215533.1#HYKK
ALKBH3	XM_054199644.1#ALKBH3
SZRD1	XM_054222469.1#SZRD1
ADGRL2	XM_054213323.1#ADGRL2
LOC128901179	XM_054183017.1#LOC128901179
NREP	XM_054186630.1#NREP
LOC128901784	XM_054183935.1#LOC128901784
LOC128918076	XM_054221955.1#LOC128918076
LOC128900121	XM_054180910.1#LOC128900121
TMC5	XM_054211579.1#TMC5
EIF3J	XM_054215547.1#EIF3J
ETFA	XM_054214087.1#ETFA
LOC128906984	XM_054195219.1#LOC128906984
LOC128918095	XM_054221977.1#LOC128918095
CEP83	XM_054204777.1#CEP83
PJVK	XM_054210426.1#PJVK
KIF13A	XM_054190508.1#KIF13A
EXOSC6	XM_054200083.1#EXOSC6
ZSWIM5	XM_054210945.1#ZSWIM5
INKA2	XM_054181577.1#INKA2
WDR35	XM_054194500.1#WDR35
TMEM131L	XM_054204336.1#TMEM131L
AGA	XM_054202607.1#AGA
LOC128912543	XM_054208622.1#LOC128912543
LOC128916505	XM_054218326.1#LOC128916505
XBP1	XM_054219965.1#XBP1
CACNA1C	XM_054201725.1#CACNA1C
PHACTR4	XM_054223891.1#PHACTR4
PXDN	XM_054195965.1#PXDN
LOC128901082	XM_054182866.1#LOC128901082
KBTBD13	XM_054215637.1#KBTBD13
LY86	XM_054190465.1#LY86
POLR2E	XM_054181638.1#POLR2E
STK38L	XM_054189230.1#STK38L
UPP2	XM_054209758.1#UPP2
LOC128900987	XM_054182697.1#LOC128900987
LOC128914445	XM_054213375.1#LOC128914445
RSF1	XM_054193242.1#RSF1
STXBP1	XM_054220799.1#STXBP1
B4GALT7	XM_054217720.1#B4GALT7
UCKL1	XM_054218007.1#UCKL1
WHRN	XM_054220897.1#WHRN
EML4	XM_054194562.1#EML4
NUCKS1	XM_054181074.1#NUCKS1
CLDN23	XM_054204034.1#CLDN23
ABLIM1	XM_054205871.1#ABLIM1
WDR64	XM_054195742.1#WDR64
MRPS14	XM_054211221.1#MRPS14
SRPK2	XM_054188156.1#SRPK2
LOC128905371	XM_054191390.1#LOC128905371
TAF15	XM_054208730.1#TAF15
ZFPM1	XM_054199621.1#ZFPM1
DHRS3	XM_054222337.1#DHRS3
IL22RA2	XM_054197375.1#IL22RA2
LOC128902549	XM_054185757.1#LOC128902549
EDARADD	XM_054193853.1#EDARADD
CRTC1	XM_054181906.1#CRTC1
LOC128912984	XM_054209831.1#LOC128912984
CAPN10	XM_054206616.1#CAPN10
LOC128900442	XM_054181580.1#LOC128900442
KCTD10	XM_054219202.1#KCTD10
SOBP	XM_054196314.1#SOBP
CUX2	XM_054219989.1#CUX2
SLC26A8	XM_054181134.1#SLC26A8
ARPC1A	XM_054212199.1#ARPC1A
LAMP3	XM_054207021.1#LAMP3
MKI67	XM_054207064.1#MKI67
NUDC	XM_054223560.1#NUDC
SRRM1	XM_054223621.1#SRRM1
AGTRAP	XM_054222662.1#AGTRAP
POFUT1	XM_054218722.1#POFUT1
POC1B	XM_054208404.1#POC1B
CNTN1	XM_054188409.1#CNTN1
NPRL3	XM_054210837.1#NPRL3
EXOC3	XM_054193293.1#EXOC3
CEP43	XM_054196937.1#CEP43
COL9A3	XM_054218904.1#COL9A3
HEPACAM	XM_054223081.1#HEPACAM
TTC12	XM_054223181.1#TTC12
LOC128917435	XM_054220505.1#LOC128917435
HMGXB4	XM_054195085.1#HMGXB4
SH3TC2	XM_054217656.1#SH3TC2
UBR5	XM_054193474.1#UBR5
PRDM15	XM_054209847.1#PRDM15
RECQL	XM_054190918.1#RECQL
LUC7L3	XM_054221448.1#LUC7L3
ERRFI1	XM_054222156.1#ERRFI1
FAM193A	XM_054201846.1#FAM193A
SLX9	XM_054209414.1#SLX9
HOXB13	XM_054224813.1#HOXB13
SERPINE3	XM_054213310.1#SERPINE3
PTPRM	XM_054191339.1#PTPRM
PROK1	XM_054181524.1#PROK1
SH3RF1	XM_054203213.1#SH3RF1
WNK1	XM_054185044.1#WNK1
LOC128911658	XM_054206891.1#LOC128911658
LOC128913000	XM_054209880.1#LOC128913000
DROSHA	XM_054189809.1#DROSHA
EMSY	XM_054195311.1#EMSY
CELF2	XM_054187174.1#CELF2
MYT1L	XM_054195272.1#MYT1L
LZTR1	XM_054181622.1#LZTR1
FZR1	XM_054181929.1#FZR1
GNPTAB	XM_054217412.1#GNPTAB
PDZD7	XM_054206839.1#PDZD7
LOC128916079	XM_054217303.1#LOC128916079
FOXN2	XM_054196272.1#FOXN2
ATP7B	XM_054222776.1#ATP7B
MADD	XM_054199049.1#MADD
CISD2	XM_054202247.1#CISD2
S1PR4	XM_054182166.1#S1PR4
ZNF609	XM_054215561.1#ZNF609
LOC128902045	XM_054184370.1#LOC128902045
FXN	XM_054185727.1#FXN
APH1A	XM_054182625.1#APH1A
TSPAN13	XM_054192976.1#TSPAN13
EDA	XM_054215283.1#EDA
LOC128903828	XM_054187716.1#LOC128903828
GIGYF2	XM_054206673.1#GIGYF2
LCORL	XM_054201952.1#LCORL
CHMP6	XM_054221803.1#CHMP6
LOC128909385	XM_054200993.1#LOC128909385
ENTPD5	XM_054199268.1#ENTPD5
THPO	XM_054207083.1#THPO
PARD3	XM_054191463.1#PARD3
SDAD1	XM_054202389.1#SDAD1
FES	XM_054215382.1#FES
HAND1	XM_054217516.1#HAND1
ALDH5A1	XM_054192226.1#ALDH5A1
LOC128912754	XM_054209217.1#LOC128912754
LOC128901792	XM_054183942.1#LOC128901792
BMAL1	XM_054198676.1#BMAL1
KCTD8	XM_054203174.1#KCTD8
BMAL2	XM_054201006.1#BMAL2
LOC128904651	XM_054189305.1#LOC128904651
PCF11	XM_054188035.1#PCF11
BANP	XM_054201227.1#BANP
MAP4K3	XM_054193883.1#MAP4K3
FOXI3	XM_054203402.1#FOXI3
PCP4	XM_054186372.1#PCP4
SYTL3	XM_054194928.1#SYTL3
BEST3	XM_054187911.1#BEST3
LOC128919019	XM_054223965.1#LOC128919019
CHTOP	XM_054182710.1#CHTOP
DNAJC8	XM_054223879.1#DNAJC8
DPP9	XM_054181844.1#DPP9
POLR2E	XM_054181641.1#POLR2E
GAA	XM_054221157.1#GAA
TBC1D16	XM_054221789.1#TBC1D16
SYT10	XM_054215107.1#SYT10
LOC128915492	XM_054215863.1#LOC128915492
STAMBP	XM_054224925.1#STAMBP
SCN8A	XM_054183070.1#SCN8A
LOC128901702	XM_054183853.1#LOC128901702
DSCC1	XM_054192928.1#DSCC1
C1QTNF12	XM_054222375.1#C1QTNF12
PALLD	XM_054201824.1#PALLD
LOC128902316	XM_054185086.1#LOC128902316
CAMK2D	XM_054203094.1#CAMK2D
PABIR2	XM_054214753.1#PABIR2
LOC128911170	XM_054205536.1#LOC128911170
APOBEC4	XM_054212991.1#APOBEC4
LOC128900697	XM_054182126.1#LOC128900697
TULP1	XM_054181150.1#TULP1
ZDHHC18	XM_054223551.1#ZDHHC18
LOC128919078	XM_054224043.1#LOC128919078
LOC128900637	XM_054182016.1#LOC128900637
