LOC135326608	XM_064504424.1#LOC135326608
PCCA	XM_064504365.1#PCCA
C1D	XM_064510156.1#C1D
MEIS2	XM_026093937.2#MEIS2
HDAC2	XM_064508898.1#HDAC2
GAD1	XM_064514932.1#GAD1
UNC5A	XM_064520965.1#UNC5A
LOC135329623	XM_064518555.1#LOC135329623
LOC135326305	XM_064504184.1#LOC135326305
SPRY2	XM_026120899.2#SPRY2
PAPPA	XM_026113872.2#PAPPA
CEP350	XM_064515640.1#CEP350
RPS6KA1	XM_026098101.2#RPS6KA1
LEO1	XM_026097067.2#LEO1
AATF	XM_064523116.1#AATF
NF2	XM_064522429.1#NF2
PARD3	XM_064505800.1#PARD3
CHD7	XM_064507496.1#CHD7
COQ4	XM_064523698.1#COQ4
PKN2	XM_064515958.1#PKN2
CD180	XM_026106655.2#CD180
BTF3L4	XM_064516203.1#BTF3L4
DEPDC5	XM_026119097.2#DEPDC5
NEK7	XM_064515776.1#NEK7
LOC112996014	XM_064517261.1#LOC112996014
LOC112981975	XM_026098021.2#LOC112981975
TERB2	XM_026116252.2#TERB2
BMPER	XM_026100777.2#BMPER
LOC112980653	XM_026095671.2#LOC112980653
SCRIB	XM_064508039.1#SCRIB
CLCN6	XM_026095463.2#CLCN6
SLC25A25	XM_026113829.2#SLC25A25
MRAP2	XM_064508740.1#MRAP2
CSRNP1	XM_064505706.1#CSRNP1
TMEM120B	XM_064521966.1#TMEM120B
SEC24B	XM_064510582.1#SEC24B
RIMS4	XM_026092980.2#RIMS4
TMEM220	XM_026120604.2#TMEM220
CD22	XM_064503540.1#CD22
PBLD	XM_026106409.2#PBLD
PKN2	XM_064515959.1#PKN2
KANSL1	XM_064524530.1#KANSL1
ONECUT1	XM_026104759.2#ONECUT1
SRD5A1	XM_026107109.2#SRD5A1
FOSB	XM_064503007.1#FOSB
CDC37L1	XM_026097490.2#CDC37L1
PMM1	XM_064511831.1#PMM1
LOC112993616	XM_064500141.1#LOC112993616
L3MBTL1	XM_064521379.1#L3MBTL1
PALM	XM_064497302.1#PALM
CA4	XM_026106340.2#CA4
KCTD8	XM_026093631.2#KCTD8
GSE1	XM_064519770.1#GSE1
PFN2	XM_064516447.1#PFN2
TACC3	XM_026112739.2#TACC3
PPP4R3B	XM_064509734.1#PPP4R3B
LOC135327232	XM_064505381.1#LOC135327232
MAMDC2	XM_064502858.1#MAMDC2
BANF1	XM_064503715.1#BANF1
IL12RB1	XM_064497362.1#IL12RB1
LOC112983584	XM_026100799.2#LOC112983584
TM2D3	XM_064517472.1#TM2D3
NGDN	XM_064503299.1#NGDN
UFD1	XM_064522133.1#UFD1
BANK1	XM_064510528.1#BANK1
RGS6	XM_026095735.2#RGS6
LOC135325349	XM_064503317.1#LOC135325349
PWWP3A	XM_064497409.1#PWWP3A
LOC112987804	XM_064501897.1#LOC112987804
LOC135324999	XM_064502273.1#LOC135324999
PPME1	XM_064505248.1#PPME1
CCSER2	XM_064513734.1#CCSER2
SLC27A4	XM_064523689.1#SLC27A4
EML5	XM_064512209.1#EML5
LOC112988280	XM_026108673.2#LOC112988280
RNF10	XM_026119127.2#RNF10
WDR11	XM_026105529.2#WDR11
LOC135324877	XM_064501898.1#LOC135324877
UBXN7	XM_026110645.2#UBXN7
WDPCP	XM_026110411.2#WDPCP
RNF149	XM_064502575.1#RNF149
PIF1	XM_026096767.2#PIF1
LOC112991859	XM_026114678.2#LOC112991859
SLC19A3	XM_026109560.2#SLC19A3
ARMC5	XM_064499505.1#ARMC5
TMEM109	XM_026109222.2#TMEM109
TOB1	XM_064522662.1#TOB1
UBE4B	XM_026095557.2#UBE4B
RAB40C	XM_064520686.1#RAB40C
ENGASE	XM_064522868.1#ENGASE
TMEM121	XM_064515731.1#TMEM121
STX7	XM_064508991.1#STX7
ACSF2	XM_026099036.2#ACSF2
KIF13B	XM_026101998.2#KIF13B
SCD5	XM_064510333.1#SCD5
LOC135327021	XM_064504646.1#LOC135327021
UMAD1	XM_064506374.1#UMAD1
KCNQ2	XM_026092916.2#KCNQ2
SOX1	XM_026108963.2#SOX1
LRRIQ1	XM_064509843.1#LRRIQ1
SLC8A1	XM_064510078.1#SLC8A1
ADRA2A	XM_026117437.2#ADRA2A
SYT1	XM_064509482.1#SYT1
COPS2	XM_026097046.2#COPS2
PTGES	XM_026101821.2#PTGES
ABHD14A	XM_026106521.2#ABHD14A
SMU1	XM_026111171.2#SMU1
PFKFB3	XM_064499937.1#PFKFB3
ATPAF2	XM_064520093.1#ATPAF2
ADGRF4	XM_064508331.1#ADGRF4
SKOR1	XM_064517712.1#SKOR1
PTN	XM_026119737.2#PTN
PCYOX1	XM_064497899.1#PCYOX1
ATF1	XM_026114324.2#ATF1
LOC112989799	XM_026111151.2#LOC112989799
SLC20A1	XM_064497890.1#SLC20A1
MAGI1	XM_064519158.1#MAGI1
LOC112980802	XM_064518470.1#LOC112980802
CCN3	XM_064507828.1#CCN3
LOC135327845	XM_064508840.1#LOC135327845
EDNRB	XM_026120872.2#EDNRB
TWIST2	XM_026106003.2#TWIST2
ERFE	XM_026109365.2#ERFE
RIC1	XM_026097466.2#RIC1
ZNF385B	XM_026111212.2#ZNF385B
IL1RAPL2	XM_064518225.1#IL1RAPL2
TANC2	XM_064524519.1#TANC2
PACS2	XM_064515719.1#PACS2
EIF4G1	XM_064516695.1#EIF4G1
NOMO2	XM_026096364.2#NOMO2
GOT2	XM_064519439.1#GOT2
NRP1	XM_064505804.1#NRP1
LOC135325756	XM_064503756.1#LOC135325756
EPHA5	XM_026108578.2#EPHA5
SLC8A2	XM_064503009.1#SLC8A2
COQ7	XM_064520326.1#COQ7
ATP13A1	XM_064499421.1#ATP13A1
ZC3H12B	XM_026096031.2#ZC3H12B
LOC135328424	XM_064511787.1#LOC135328424
CNKSR2	XM_026120682.2#CNKSR2
KIF5A	XM_064498483.1#KIF5A
ADGRA3	XM_064511356.1#ADGRA3
NUP214	XM_026101800.2#NUP214
MTF1	XM_064525285.1#MTF1
SUMF1	XM_026110594.2#SUMF1
LOC112991498	XM_064517174.1#LOC112991498
LOC112990871	XM_026112899.2#LOC112990871
GRID1	XM_026116758.2#GRID1
ISY1	XM_026099537.2#ISY1
EVA1C	XM_026103618.2#EVA1C
KIF5B	XM_026101539.2#KIF5B
DDX23	XM_064498531.1#DDX23
FBXO25	XM_026101875.2#FBXO25
WIPF2	XM_064524728.1#WIPF2
FAM210A	XM_064507158.1#FAM210A
LCA5L	XM_026121487.2#LCA5L
MEPE	XM_064510474.1#MEPE
LOC112987252	XM_026107055.2#LOC112987252
ADAMTS3	XM_064510421.1#ADAMTS3
LOC135324155	XM_064499753.1#LOC135324155
PDAP1	XM_026095196.2#PDAP1
MARVELD3	XM_064519637.1#MARVELD3
LRRC55	XM_064513263.1#LRRC55
LOC112980861	XM_064503766.1#LOC112980861
CDCA7L	XM_064506328.1#CDCA7L
COMMD4	XM_064517590.1#COMMD4
MICU1	XM_064513598.1#MICU1
GTF2H3	XM_026114567.2#GTF2H3
LOC135325856	XM_064503823.1#LOC135325856
RSPH14	XM_026119176.2#RSPH14
COPRS	XM_026099084.2#COPRS
GIGYF2	XM_064517022.1#GIGYF2
JOSD1	XM_026102034.2#JOSD1
DDIAS	XM_026106077.2#DDIAS
LOC135324300	XM_064500263.1#LOC135324300
ASTN1	XM_026101028.2#ASTN1
PHKA1	XM_064518007.1#PHKA1
DOLK	XM_026110822.2#DOLK
LOC135323449	XM_064499850.1#LOC135323449
BRWD3	XM_064518450.1#BRWD3
LOC112986829	XM_064517800.1#LOC112986829
CEP170	XM_064509382.1#CEP170
PKM	XM_026115207.2#PKM
SLC35E4	XM_026108107.2#SLC35E4
TMEM108	XM_026094038.2#TMEM108
GAS8	XM_026122867.2#GAS8
CRKL	XM_026119141.2#CRKL
CUX1	XM_064523397.1#CUX1
C24H1orf167	XM_026095462.2#C24H1orf167
COG6	XM_064504903.1#COG6
LOC112980128	XM_026094766.2#LOC112980128
LOC135325373	XM_064503346.1#LOC135325373
ZDHHC17	XM_064509341.1#ZDHHC17
NTS	XM_026097116.2#NTS
NAE1	XM_026107624.2#NAE1
HIVEP2	XM_064509067.1#HIVEP2
WRAP53	XM_064501162.1#WRAP53
YY1	XM_026111330.2#YY1
LIMK2	XM_026119118.2#LIMK2
AGRP	XM_026104088.2#AGRP
CLASP2	XM_064506474.1#CLASP2
KPNA5	XM_064508911.1#KPNA5
SRRM1	XM_064525081.1#SRRM1
SLC66A3	XM_026097196.2#SLC66A3
LOC112984894	XM_026103087.2#LOC112984894
ZNF804A	XM_026109903.2#ZNF804A
AIMP1	XM_026108708.2#AIMP1
PTPN2	XM_026094320.2#PTPN2
MAPK8IP3	XM_064520627.1#MAPK8IP3
ZC3H10	XM_064498466.1#ZC3H10
LOC112992704	XM_026115920.2#LOC112992704
LOC112996946	XM_064521061.1#LOC112996946
LOC112990783	XM_064511552.1#LOC112990783
SPATA46	XM_064516386.1#SPATA46
LOC135324166	XM_064499828.1#LOC135324166
KIF13A	XM_064506983.1#KIF13A
DUSP22	XM_026114897.2#DUSP22
CXADR	XM_026107988.2#CXADR
NOL4	XM_026102989.2#NOL4
NFATC3	XM_064519495.1#NFATC3
LOC135330454	XM_064524111.1#LOC135330454
RANBP10	XM_064519291.1#RANBP10
POU2AF3	XM_064524242.1#POU2AF3
ARHGAP8	XM_064516867.1#ARHGAP8
HIPK3	XM_026111612.2#HIPK3
LOC112994470	XM_064501425.1#LOC112994470
JMJD4	XM_026096072.2#JMJD4
LOC135329994	XM_064520754.1#LOC135329994
OGFOD2	XM_026114696.2#OGFOD2
LOC135324356	XM_064500412.1#LOC135324356
MRPL24	XM_026112833.2#MRPL24
LOC112988458	XM_064501555.1#LOC112988458
FDXACB1	XM_026105839.2#FDXACB1
CTC1	XM_064519711.1#CTC1
EGLN1	XM_026117235.2#EGLN1
ADRM1	XM_064521601.1#ADRM1
DOCK10	XM_064516904.1#DOCK10
LOC112988580	XM_026109173.2#LOC112988580
HTRA2	XM_026120149.2#HTRA2
SERPINA10	XM_064512142.1#SERPINA10
ARL5C	XM_026114729.2#ARL5C
CHRND	XM_026094833.2#CHRND
PUM1	XM_064524935.1#PUM1
LOC112989628	XM_026110901.2#LOC112989628
TINAG	XM_026103080.2#TINAG
TLX3	XM_064520824.1#TLX3
FBXO11	XM_064509905.1#FBXO11
WNK3	XM_064503432.1#WNK3
LOC112985768	XM_064525209.1#LOC112985768
ERLEC1	XM_064509764.1#ERLEC1
FBLN1	XM_064517009.1#FBLN1
LOC112983224	XM_064505056.1#LOC112983224
LOC112987026	XM_026106668.2#LOC112987026
SPDYC	XM_064503287.1#SPDYC
ELF1	XM_026099181.2#ELF1
EIF4A3	XM_026110545.2#EIF4A3
ZSWIM5	XM_064516122.1#ZSWIM5
LOC135323843	XM_064498746.1#LOC135323843
FAM13A	XM_064510461.1#FAM13A
TICRR	XM_064517245.1#TICRR
LIMD2	XM_026099453.2#LIMD2
SEMA4C	XM_064497716.1#SEMA4C
LOC135330460	XM_064524124.1#LOC135330460
PTPRM	XM_064507235.1#PTPRM
DHPS	XM_064499311.1#DHPS
LOC135326317	XM_064504198.1#LOC135326317
POLR2A	XM_064501153.1#POLR2A
CPED1	XM_026113527.2#CPED1
PPIL4	XM_026111271.2#PPIL4
TRNAU1AP	XM_064524968.1#TRNAU1AP
SH2D4B	XM_064513778.1#SH2D4B
LOC135323933	XM_064499164.1#LOC135323933
LOC112995757	XM_064500745.1#LOC112995757
GULP1	XM_064515065.1#GULP1
TIMM29	XM_064499187.1#TIMM29
DCBLD2	XM_064520917.1#DCBLD2
AFDN	XM_064509326.1#AFDN
SMURF1	XM_064520143.1#SMURF1
PLA2G4A	XM_064515549.1#PLA2G4A
LOC135326613	XM_064504433.1#LOC135326613
YPEL4	XM_064513447.1#YPEL4
NFXL1	XM_064511185.1#NFXL1
ADGRG3	XM_026104056.2#ADGRG3
SHB	XM_064501379.1#SHB
LOC112992389	XM_064517702.1#LOC112992389
TMEM248	XM_064523326.1#TMEM248
CCNA1	XM_064504921.1#CCNA1
RSKR	XM_064523283.1#RSKR
PPFIA2	XM_064509640.1#PPFIA2
RALGAPA1	XM_064512350.1#RALGAPA1
DBNDD2	XM_064521433.1#DBNDD2
SMOC2	XM_064509304.1#SMOC2
TNIK	XM_026105684.2#TNIK
SLC1A1	XM_026119488.2#SLC1A1
KRT222	XM_026116326.2#KRT222
VWA3A	XM_064520271.1#VWA3A
LOC112984681	XM_064519072.1#LOC112984681
SCARF1	XM_064523314.1#SCARF1
FOXK1	XM_064520163.1#FOXK1
DNAJC9	XM_026106012.2#DNAJC9
MAPK10	XM_026102785.2#MAPK10
NEK11	XM_064506400.1#NEK11
SLC8A3	XM_026095858.2#SLC8A3
LOC135327045	XM_064504663.1#LOC135327045
ECE1	XM_064497043.1#ECE1
LOC112996361	XM_026121794.2#LOC112996361
RADX	XM_026123079.2#RADX
DVL3	XM_064516714.1#DVL3
PLA2G12B	XM_026106004.2#PLA2G12B
ITPRID2	XM_026110230.2#ITPRID2
IGSF10	XM_064516455.1#IGSF10
CCDC18	XM_064515895.1#CCDC18
HTR4	XM_064520874.1#HTR4
WWC1	XM_064520847.1#WWC1
ALKBH7	XM_064499213.1#ALKBH7
AGFG1	XM_064516888.1#AGFG1
BPTF	XM_064522733.1#BPTF
CDC27	XM_064524538.1#CDC27
C5H14orf180	XM_064512018.1#C5H14orf180
TPST1	XM_026105630.2#TPST1
MED1	XM_064524699.1#MED1
NIPAL3	XM_026098158.2#NIPAL3
MYZAP	XM_064517428.1#MYZAP
LOC135324747	XM_064501624.1#LOC135324747
LOC135324210	XM_064499967.1#LOC135324210
PPIC	XM_064501300.1#PPIC
NAPA	XM_064503039.1#NAPA
VPS37A	XM_064511097.1#VPS37A
ANAPC1	XM_064510067.1#ANAPC1
LOC135324251	XM_064500120.1#LOC135324251
NMU	XM_026093619.2#NMU
FBXW4	XM_064514135.1#FBXW4
R3HDML	XM_026093018.2#R3HDML
PLEKHM3	XM_064515218.1#PLEKHM3
LOC112982670	XM_026099220.2#LOC112982670
FAM185A	XM_064505322.1#FAM185A
AP4M1	XM_064501105.1#AP4M1
IRF2BP2	XM_026109845.2#IRF2BP2
UBE2F	XM_064515367.1#UBE2F
BRD3	XM_064523843.1#BRD3
PRRC2B	XM_064523770.1#PRRC2B
DENND2D	XM_064498193.1#DENND2D
LOC135326561	XM_064504376.1#LOC135326561
SLC13A4	XM_026119787.2#SLC13A4
LRIG1	XM_064519174.1#LRIG1
LOC135325101	XM_064502601.1#LOC135325101
HERC1	XM_064517523.1#HERC1
RBP7	XM_026095563.2#RBP7
LOC112987061	XM_026106747.2#LOC112987061
NR2C1	XM_064510329.1#NR2C1
PTTG1	XM_026118550.2#PTTG1
MRPL49	XM_064503282.1#MRPL49
BOD1	XM_026122597.2#BOD1
FSTL4	XM_026118282.2#FSTL4
RHBDD1	XM_026109736.2#RHBDD1
TMED2	XM_064522016.1#TMED2
MYL6	XM_064498644.1#MYL6
KBTBD3	XM_026100214.2#KBTBD3
DPF1	XM_064503100.1#DPF1
LOC135326370	XM_064504252.1#LOC135326370
CTBS	XM_064515992.1#CTBS
TMPRSS7	XM_064504719.1#TMPRSS7
NRIP2	XM_026112613.2#NRIP2
MEF2B	XM_064497498.1#MEF2B
EML1	XM_064512084.1#EML1
TSSC4	XM_026092748.2#TSSC4
AMOTL1	XM_026109191.2#AMOTL1
ATP9A	XM_064521526.1#ATP9A
LOC112982734	XM_026099342.2#LOC112982734
QPCTL	XM_064503052.1#QPCTL
B3GALT1	XM_064514882.1#B3GALT1
DRC7	XM_026104005.2#DRC7
LOC112991338	XM_026113770.2#LOC112991338
LBX2	XM_064503954.1#LBX2
POP5	XM_026119139.2#POP5
LOC112987347	XM_064523385.1#LOC112987347
PHF13	XM_064525344.1#PHF13
LOC112982597	XM_064522956.1#LOC112982597
ASB4	XM_026098795.2#ASB4
LOC112980508	XM_026095391.2#LOC112980508
KIF3C	XM_026111261.2#KIF3C
SLC39A3	XM_064497429.1#SLC39A3
LOC112981358	XM_064513308.1#LOC112981358
LOC135324261	XM_064500143.1#LOC135324261
ARL8A	XM_064498275.1#ARL8A
LDB2	XM_026122048.2#LDB2
LOC112983647	XM_064515123.1#LOC112983647
TSPAN9	XM_064517965.1#TSPAN9
NUMB	XM_064512558.1#NUMB
LOC135328915	XM_064515419.1#LOC135328915
LOC135330464	XM_064524147.1#LOC135330464
SLC39A9	XM_026095698.2#SLC39A9
LAPTM4A	XM_026103420.2#LAPTM4A
LOC112986208	XM_064518670.1#LOC112986208
LOC112993735	XM_026117615.2#LOC112993735
MAG	XM_064503512.1#MAG
OSBPL8	XM_064509309.1#OSBPL8
GDPD1	XM_064523165.1#GDPD1
SMARCA4	XM_064499301.1#SMARCA4
HDAC4	XM_064515482.1#HDAC4
NSF	XM_026107881.2#NSF
TRHDE	XM_026100355.2#TRHDE
MBNL1	XM_064516498.1#MBNL1
CDYL	XM_026114899.2#CDYL
SLC4A11	XM_064511643.1#SLC4A11
EXOC6	XM_064514048.1#EXOC6
LOC135324608	XM_064501219.1#LOC135324608
VAT1L	XM_064519727.1#VAT1L
LOC112996949	XM_064520941.1#LOC112996949
CACNA1D	XM_064518905.1#CACNA1D
LOC135329872	XM_064519917.1#LOC135329872
KCNH7	XM_026094388.2#KCNH7
PRPF40A	XM_026103030.2#PRPF40A
AP4E1	XM_064517357.1#AP4E1
LOC135324033	XM_064499466.1#LOC135324033
HDAC4	XM_064515483.1#HDAC4
ANKMY2	XM_064506343.1#ANKMY2
LOC135324980	XM_064502198.1#LOC135324980
LOC112986702	XM_026106103.2#LOC112986702
SYS1	XM_026092989.2#SYS1
LOC112994453	XM_026118806.2#LOC112994453
PCSK4	XM_064497405.1#PCSK4
NRXN1	XM_064509768.1#NRXN1
LOC112987257	XM_026107059.2#LOC112987257
TMIE	XM_026095953.2#TMIE
NMNAT2	XM_064515583.1#NMNAT2
SS18L1	XM_064521591.1#SS18L1
PLXNB2	XM_064506556.1#PLXNB2
LOC112980249	XM_064513892.1#LOC112980249
THOC1	XM_026122852.2#THOC1
LOC112982790	XM_064524482.1#LOC112982790
PIGH	XM_026095845.2#PIGH
NATD1	XM_064520119.1#NATD1
ACACA	XM_064523110.1#ACACA
PRDM13	XM_064510198.1#PRDM13
SIGIRR	XM_026114186.2#SIGIRR
EMSY	XM_026097919.2#EMSY
LOC112988748	XM_026109443.2#LOC112988748
PKNOX2	XM_064524394.1#PKNOX2
RABEPK	XM_064523990.1#RABEPK
ITM2C	XM_064516956.1#ITM2C
RBFOX1	XM_064520443.1#RBFOX1
PCDH10	XM_064510712.1#PCDH10
RPAP3	XM_064508298.1#RPAP3
GRIA4	XM_064505079.1#GRIA4
DDX31	XM_064523792.1#DDX31
SGK1	XM_026120823.2#SGK1
MCF2L2	XM_064516662.1#MCF2L2
IGDCC4	XM_064517867.1#IGDCC4
CPNE9	XM_064519022.1#CPNE9
PFKP	XM_064505777.1#PFKP
RAD21	XM_026110101.2#RAD21
LOC135328952	XM_064515529.1#LOC135328952
LOC135324854	XM_064501856.1#LOC135324854
LOC135328290	XM_064511333.1#LOC135328290
LOC135324160	XM_064499765.1#LOC135324160
DCUN1D4	XM_026093645.2#DCUN1D4
HOXD11	XM_026092654.2#HOXD11
ZNF341	XM_064521284.1#ZNF341
CCAR1	XM_064513645.1#CCAR1
GMNC	XM_026093506.2#GMNC
ANKRD13C	XM_026098527.2#ANKRD13C
TMEM65	XM_064507852.1#TMEM65
INPP4A	XM_064502174.1#INPP4A
LOC135324307	XM_064500314.1#LOC135324307
MYOD1	XM_026092794.2#MYOD1
LOC112992459	XM_026115561.2#LOC112992459
LOC135326026	XM_064503918.1#LOC135326026
CFAP126	XM_026111540.2#CFAP126
PCDH1	XM_026097741.2#PCDH1
DNAJC16	XM_064497084.1#DNAJC16
LOC135323447	XM_064501003.1#LOC135323447
FAM171B	XM_064515055.1#FAM171B
ARNT	XM_026111524.2#ARNT
PPIL4	XM_026111273.2#PPIL4
FAM169B	XM_026121719.2#FAM169B
LOC112988016	XM_026108203.2#LOC112988016
HTR3A	XM_026107464.2#HTR3A
SYT13	XM_026093272.2#SYT13
NANP	XM_026102665.2#NANP
TRDMT1	XM_026098666.2#TRDMT1
KCTD19	XM_064519509.1#KCTD19
VPS13C	XM_064517507.1#VPS13C
MARCHF1	XM_064510922.1#MARCHF1
LOC112980708	XM_026095779.2#LOC112980708
CHMP6	XM_064522845.1#CHMP6
FNIP2	XM_026120159.2#FNIP2
LOC135324426	XM_064500716.1#LOC135324426
SLC7A13	XM_064507801.1#SLC7A13
CFAP20DC	XM_064519096.1#CFAP20DC
LOC135329542	XM_064520687.1#LOC135329542
ATM	XM_026100193.2#ATM
TOMM34	XM_064521437.1#TOMM34
EPHX2	XM_026116572.2#EPHX2
STRBP	XM_064523948.1#STRBP
THAP7	XM_064499558.1#THAP7
CUTC	XM_026111139.2#CUTC
PNPLA6	XM_064499327.1#PNPLA6
C27H1orf116	XM_064497964.1#C27H1orf116
VPS45	XM_026117106.2#VPS45
FAM117B	XM_026110537.2#FAM117B
VSTM2A	XM_026096080.2#VSTM2A
AFF3	XM_064502371.1#AFF3
LOC112982352	XM_064505971.1#LOC112982352
FRMD4A	XM_064504783.1#FRMD4A
LOC112993741	XM_064509004.1#LOC112993741
LOC135327939	XM_064509765.1#LOC135327939
LOC135327063	XM_064504679.1#LOC135327063
RABGEF1	XM_064523328.1#RABGEF1
CNOT1	XM_026107378.2#CNOT1
IFT52	XM_026093001.2#IFT52
BSX	XM_026099210.2#BSX
RHOJ	XM_026114053.2#RHOJ
DNAJB9	XM_064507840.1#DNAJB9
TTF2	XM_064520858.1#TTF2
AFF1	XM_026102773.2#AFF1
PXMP4	XM_026115587.2#PXMP4
ACOX1	XM_064522566.1#ACOX1
MAGI3	XM_064498084.1#MAGI3
NCBP3	XM_064523324.1#NCBP3
NUMB	XM_064512563.1#NUMB
IHH	XM_064514796.1#IHH
CD83	XM_026112978.1#CD83
CLDN14	XM_026121561.2#CLDN14
ZC3H6	XM_026110447.2#ZC3H6
FAM13A	XM_064510459.1#FAM13A
PDE6C	XM_026094101.2#PDE6C
LOC112992067	XM_026114930.2#LOC112992067
PPCS	XM_064525661.1#PPCS
GUCY1A1	XM_064510879.1#GUCY1A1
IDI1	XM_026103236.2#IDI1
ABCC4	XM_026119447.2#ABCC4
LOC112988473	XM_026109026.2#LOC112988473
FGF13	XM_026111076.2#FGF13
TBX4	XM_064523140.1#TBX4
SEC62	XM_064516599.1#SEC62
SOWAHD	XM_026123112.2#SOWAHD
GOLGA3	XM_064522099.1#GOLGA3
ADCY8	XM_026113701.2#ADCY8
MMP17	XM_064522048.1#MMP17
NGDN	XM_064503296.1#NGDN
CMTM8	XM_064506133.1#CMTM8
LRRIQ4	XM_064517172.1#LRRIQ4
FMN2	XM_064509355.1#FMN2
REG4	XM_026123400.2#REG4
SLC11A1	XM_064514780.1#SLC11A1
GMIP	XM_026115005.2#GMIP
NLK	XM_064523053.1#NLK
LOC112984895	XM_064500033.1#LOC112984895
KRIT1	XM_064506060.1#KRIT1
FGFR2	XM_064514321.1#FGFR2
MED10	XM_026107133.2#MED10
LOC112980280	XM_064500807.1#LOC112980280
XPO1	XM_064510024.1#XPO1
LOC135328716	XM_064513975.1#LOC135328716
FIGN	XM_064514859.1#FIGN
ICOSLG	XM_026098037.2#ICOSLG
NUP62CL	XM_064518280.1#NUP62CL
TFEB	XM_064498344.1#TFEB
PRKAG1	XM_064498582.1#PRKAG1
CLIC3	XM_026106205.2#CLIC3
NFYA	XM_026111929.2#NFYA
TLNRD1	XM_026121270.2#TLNRD1
F9	XM_026111030.2#F9
LOC112986187	XM_064518658.1#LOC112986187
IDH3B	XM_064511736.1#IDH3B
FBXL13	XM_064505255.1#FBXL13
SULT6B1	XM_026102669.2#SULT6B1
LOC135323521	XM_026116034.2#LOC135323521
HIC2	XM_064522154.1#HIC2
UNC50	XM_026103277.2#UNC50
ACVRL1	XM_064498497.1#ACVRL1
ARHGAP32	XM_026097253.2#ARHGAP32
RBM39	XM_064521326.1#RBM39
LOC135330422	XM_064524065.1#LOC135330422
TAB3	XM_026096814.2#TAB3
TAGLN3	XM_064522135.1#TAGLN3
OMA1	XM_026105748.2#OMA1
SUFU	XM_064514164.1#SUFU
COL13A1	XM_064513634.1#COL13A1
LOC112979353	XM_026093450.2#LOC112979353
LOC112996591	XM_064503243.1#LOC112996591
TEF	XM_026101469.2#TEF
TMTC4	XM_026121609.2#TMTC4
CLCN1	XM_064518996.1#CLCN1
C15H5orf24	XM_064521117.1#C15H5orf24
S100A1	XM_026118109.2#S100A1
KMT5A	XM_026114622.2#KMT5A
TMEM86A	XM_064513118.1#TMEM86A
LRP8	XM_064516217.1#LRP8
CCDC57	XM_026113137.2#CCDC57
LOC112992472	XM_064502485.1#LOC112992472
TYRO3	XM_026095703.2#TYRO3
SBF2	XM_064513020.1#SBF2
SH3YL1	XM_026116593.2#SH3YL1
SLC44A3	XM_064515885.1#SLC44A3
CAMK1G	XM_026111745.2#CAMK1G
LOC112982199	XM_064501795.1#LOC112982199
MAP2	XM_064515309.1#MAP2
PCCA	XM_064504347.1#PCCA
IQCE	XM_064520173.1#IQCE
P3H3	XM_026113282.2#P3H3
INO80C	XM_026096073.2#INO80C
LOC112979038	XM_026092907.2#LOC112979038
PDLIM5	XM_064510502.1#PDLIM5
HCN2	XM_064497266.1#HCN2
LOC112980822	XM_064518510.1#LOC112980822
ELAVL4	XM_026112561.2#ELAVL4
ARHGEF10L	XM_064497128.1#ARHGEF10L
SLC24A4	XM_026111934.2#SLC24A4
ATP7B	XM_064504888.1#ATP7B
LRRC1	XM_064508578.1#LRRC1
ARHGAP6	XM_064500421.1#ARHGAP6
NDUFS5	XM_026098055.2#NDUFS5
FAM53A	XM_064511560.1#FAM53A
LOC112997241	XM_026123142.2#LOC112997241
RERE	XM_064525537.1#RERE
RPS6KA5	XM_026112281.2#RPS6KA5
LOC135330004	XM_064520779.1#LOC135330004
ENSA	XM_064499159.1#ENSA
ACTN4	XM_064503063.1#ACTN4
FNIP2	XM_026120158.2#FNIP2
ZMIZ1	XM_064513816.1#ZMIZ1
HGD	XM_026103486.2#HGD
TMEM100	XM_064522959.1#TMEM100
GLI3	XM_064506605.1#GLI3
IQSEC2	XM_064503401.1#IQSEC2
PIGS	XM_026105606.2#PIGS
UFSP2	XM_026105224.2#UFSP2
TRMT61A	XM_026111387.2#TRMT61A
LOC135324906	XM_064501970.1#LOC135324906
LOC112982755	XM_064518075.1#LOC112982755
ZNF804A	XM_026109901.2#ZNF804A
LOC135324455	XM_064500881.1#LOC135324455
SH3GLB1	XM_064515965.1#SH3GLB1
LOC112994483	XM_064499722.1#LOC112994483
PLBD1	XM_026102246.2#PLBD1
RAC3	XM_064522950.1#RAC3
AZIN1	XM_026119557.2#AZIN1
CDCA8	XM_064525273.1#CDCA8
ABCC6	XM_064520339.1#ABCC6
ZDHHC23	XM_064520341.1#ZDHHC23
AARS2	XM_026123017.2#AARS2
CRMP1	XM_026122006.2#CRMP1
BACH2	XM_064508785.1#BACH2
LOC112978964	XM_064513317.1#LOC112978964
MACIR	XM_064501419.1#MACIR
PAK1IP1	XM_026104790.2#PAK1IP1
ERG	XM_064525082.1#ERG
CPNE4	XM_064506403.1#CPNE4
HTR2C	XM_064518373.1#HTR2C
MOCS1	XM_064509541.1#MOCS1
LOC112987059	XM_026106745.2#LOC112987059
GALNT7	XM_064510976.1#GALNT7
BCL11B	XM_026111338.2#BCL11B
GIT2	XM_064521875.1#GIT2
LOC112979796	XM_064515904.1#LOC112979796
ERICH5	XM_064507686.1#ERICH5
RASA3	XM_064503640.1#RASA3
