ENSG00000000003	ENST00000373020.9#TSPAN6
ENSG00000206053	ENST00000248098.8#JPT2
ENSG00000206069	ENST00000640159.2#LHFPL7
ENSG00000206072	ENST00000544088.6#SERPINB11
ENSG00000206072	NM_080475.5#SERPINB11
ENSG00000206073	ENST00000341074.10#SERPINB4
ENSG00000206075	ENST00000382771.9#SERPINB5
ENSG00000206075	XM_006722483.4#SERPINB5
ENSG00000206077	ENST00000508859.8#ZDHHC11B
ENSG00000206077	ENST00000522356.3#ZDHHC11B
ENSG00000206077	XM_017010116.3#ZDHHC11B
ENSG00000206077	XM_017010121.1#ZDHHC11B
ENSG00000206077	XM_047417580.1#ZDHHC11B
ENSG00000206077	XM_047417583.1#ZDHHC11B
ENSG00000206077	XM_047417584.1#ZDHHC11B
ENSG00000206102	ENST00000382822.2#KRTAP19-8
ENSG00000206104	ENST00000382826.2#KRTAP20-3
ENSG00000206105	ENST00000382828.2#KRTAP20-4
ENSG00000206106	ENST00000382830.2#KRTAP22-2
ENSG00000206107	ENST00000382835.2#KRTAP27-1
ENSG00000206113	ENST00000635017.2#CFAP99
ENSG00000206127	ENST00000509311.7#GOLGA8O
ENSG00000206127	XM_011521988.4#GOLGA8O
ENSG00000206127	XM_011521989.4#GOLGA8O
ENSG00000206127	XM_047433006.1#GOLGA8O
ENSG00000206140	ENST00000432134.8#TMEM191C
ENSG00000206140	ENST00000536718.3#TMEM191C
ENSG00000206140	ENST00000682920.1#TMEM191C
ENSG00000206150	ENST00000382951.4#RNASE13
ENSG00000206172	ENST00000320868.9#HBA1
ENSG00000206177	ENST00000356815.4#HBM
ENSG00000206181	ENST00000332567.6#ELOA2
ENSG00000206190	ENST00000356865.11#ATP10A
ENSG00000206190	ENST00000555815.7#ATP10A
ENSG00000206190	ENST00000673747.1#ATP10A
ENSG00000206190	XM_011521828.3#ATP10A
ENSG00000206199	ENST00000446160.7#ANKUB1
ENSG00000206199	NM_001315506.2#ANKUB1
ENSG00000206203	ENST00000399635.4#TSSK2
ENSG00000206260	ENST00000383163.4#PRR23A
ENSG00000206262	ENST00000383165.4#FOXL2NB
ENSG00000206262	XM_005247443.4#FOXL2NB
ENSG00000206384	ENST00000358511.11#COL6A6
ENSG00000206384	XM_017005713.3#COL6A6
ENSG00000206418	ENST00000649141.2#RAB12
ENSG00000206422	ENST00000383467.3#LRRC30
ENSG00000206432	ENST00000383490.3#TMEM200C
ENSG00000206432	NM_001080209.3#TMEM200C
ENSG00000206474	ENST00000444197.3#OR10C1
ENSG00000206474	ENST00000622521.1#OR10C1
ENSG00000206503	ENST00000376802.2#HLA-A
ENSG00000206503	ENST00000376809.10#HLA-A
ENSG00000206503	ENST00000396634.5#HLA-A
ENSG00000206503	ENST00000638375.2#HLA-A
ENSG00000206503	ENST00000706894.1#HLA-A
ENSG00000206503	ENST00000706898.1#HLA-A
ENSG00000206503	ENST00000706904.1#HLA-A
ENSG00000206503	ENST00000714446.1#HLA-A
ENSG00000206527	ENST00000383657.10#HACD2
ENSG00000206530	ENST00000393845.9#CFAP44
ENSG00000206531	ENST00000488794.6#CD200R1L
ENSG00000206531	NM_001008784.4#CD200R1L
ENSG00000206535	ENST00000383693.8#LNP1
ENSG00000206535	ENST00000489752.1#LNP1
ENSG00000206536	ENST00000383695.1#OR5K3
ENSG00000206538	ENST00000398399.7#VGLL3
ENSG00000206538	NM_001320494.2#VGLL3
ENSG00000206557	ENST00000383763.6#TRIM71
ENSG00000206559	ENST00000383768.7#ZCWPW2
ENSG00000206560	ENST00000624145.3#ANKRD28
ENSG00000206560	ENST00000683139.1#ANKRD28
ENSG00000206560	NM_001349277.2#ANKRD28
ENSG00000206560	NM_015199.4#ANKRD28
ENSG00000206560	XM_011533542.4#ANKRD28
ENSG00000206560	XM_047447802.1#ANKRD28
ENSG00000206560	XM_047447803.1#ANKRD28
ENSG00000206560	XM_047447809.1#ANKRD28
ENSG00000206561	ENST00000383788.10#COLQ
ENSG00000206561	NM_080539.4#COLQ
ENSG00000206562	ENST00000383790.8#METTL6
ENSG00000206562	NM_001301792.2#METTL6
ENSG00000206562	XM_005264867.5#METTL6
ENSG00000206562	XM_017005719.2#METTL6
ENSG00000206579	ENST00000327381.7#XKR4
ENSG00000211445	ENST00000388825.9#GPX3
ENSG00000211448	ENST00000438257.9#DIO2
ENSG00000211448	ENST00000557010.5#DIO2
ENSG00000211448	NM_000793.6#DIO2
ENSG00000211450	ENST00000534355.6#SELENOH
ENSG00000211450	NM_001321335.2#SELENOH
ENSG00000211452	ENST00000361921.8#DIO1
ENSG00000211452	NM_001039715.3#DIO1
ENSG00000211452	NM_001039716.3#DIO1
ENSG00000211452	NM_001324316.2#DIO1
ENSG00000211454	ENST00000429712.5#AKR7L
ENSG00000211455	ENST00000389032.8#STK38L
ENSG00000211456	ENST00000389061.10#SACM1L
ENSG00000211456	NM_001319071.2#SACM1L
ENSG00000211460	ENST00000389682.8#TSN
ENSG00000211584	ENST00000442218.3#SLC48A1
ENSG00000211584	XM_017019617.3#SLC48A1
ENSG00000211592	ENST00000390237.2#IGKC
ENSG00000211593	ENST00000390238.2#IGKJ5
ENSG00000211594	ENST00000390239.2#IGKJ4
ENSG00000211595	ENST00000390240.2#IGKJ3
ENSG00000211596	ENST00000390241.3#IGKJ2
ENSG00000211597	ENST00000390242.2#IGKJ1
ENSG00000211598	ENST00000390243.2#IGKV4-1
ENSG00000211599	ENST00000390244.2#IGKV5-2
ENSG00000211611	ENST00000390256.2#IGKV6-21
ENSG00000211623	ENST00000390268.2#IGKV2D-26
ENSG00000211625	ENST00000390270.2#IGKV3D-20
ENSG00000211626	ENST00000390271.2#IGKV6D-41
ENSG00000211632	ENST00000390277.3#IGKV3D-11
ENSG00000211633	ENST00000390278.3#IGKV1D-42
ENSG00000211637	ENST00000390282.2#IGLV4-69
ENSG00000211638	ENST00000390283.2#IGLV8-61
ENSG00000211639	ENST00000390284.2#IGLV4-60
ENSG00000211640	ENST00000390285.4#IGLV6-57
ENSG00000211641	ENST00000390286.3#IGLV11-55
ENSG00000211642	ENST00000390287.2#IGLV10-54
ENSG00000211643	ENST00000390289.2#IGLV5-52
ENSG00000211644	ENST00000390290.3#IGLV1-51
ENSG00000211645	ENST00000390291.2#IGLV1-50
ENSG00000211647	ENST00000390293.1#IGLV5-48
ENSG00000211648	ENST00000390294.2#IGLV1-47
ENSG00000211649	ENST00000390295.3#IGLV7-46
ENSG00000211650	ENST00000390296.2#IGLV5-45
ENSG00000211651	ENST00000390297.3#IGLV1-44
ENSG00000211652	ENST00000390298.2#IGLV7-43
ENSG00000211653	ENST00000390299.2#IGLV1-40
ENSG00000211654	ENST00000390300.2#IGLV5-37
ENSG00000211655	ENST00000390301.3#IGLV1-36
ENSG00000211656	ENST00000390302.3#IGLV2-33
ENSG00000211657	ENST00000390303.3#IGLV3-32
ENSG00000211658	ENST00000390304.2#IGLV3-27
ENSG00000211659	ENST00000390305.2#IGLV3-25
ENSG00000211660	ENST00000390306.2#IGLV2-23
ENSG00000211661	ENST00000390307.2#IGLV3-22
ENSG00000211662	ENST00000390308.2#IGLV3-21
ENSG00000211663	ENST00000390309.2#IGLV3-19
ENSG00000211664	ENST00000390310.3#IGLV2-18
ENSG00000211665	ENST00000390311.3#IGLV3-16
ENSG00000211666	ENST00000390312.2#IGLV2-14
ENSG00000211667	ENST00000390313.3#IGLV3-12
ENSG00000211668	ENST00000390314.2#IGLV2-11
ENSG00000211669	ENST00000390315.3#IGLV3-10
ENSG00000211670	ENST00000390316.2#IGLV3-9
ENSG00000211672	ENST00000390318.2#IGLV4-3
ENSG00000211673	ENST00000390319.2#IGLV3-1
ENSG00000211676	ENST00000390322.2#IGLJ2
ENSG00000211677	ENST00000390323.2#IGLC2
ENSG00000211678	ENST00000390324.2#IGLJ3
ENSG00000211679	ENST00000390325.2#IGLC3
ENSG00000211680	ENST00000390326.2#IGLJ4
ENSG00000211681	ENST00000390327.2#IGLJ5
ENSG00000211682	ENST00000390328.2#IGLJ6
ENSG00000211684	ENST00000390330.2#IGLJ7
ENSG00000211685	ENST00000390331.3#IGLC7
ENSG00000211687	ENST00000390333.1#TRGJ2
ENSG00000211688	ENST00000390334.1#TRGJP2
ENSG00000211690	ENST00000390337.1#TRGJ1
ENSG00000211691	ENST00000390338.2#TRGJP
ENSG00000211692	ENST00000390339.1#TRGJP1
ENSG00000211693	ENST00000390340.2#TRGV11
ENSG00000211694	ENST00000390341.2#TRGV10
ENSG00000211695	ENST00000444775.2#TRGV9
ENSG00000211696	ENST00000390343.2#TRGV8
ENSG00000211697	ENST00000390344.2#TRGV5
ENSG00000211698	ENST00000390345.2#TRGV4
ENSG00000211699	ENST00000390346.2#TRGV3
ENSG00000211701	ENST00000390348.2#TRGV1
ENSG00000211706	ENST00000390353.2#TRBV6-1
ENSG00000211707	ENST00000547918.2#TRBV7-1
ENSG00000211710	ENST00000390357.3#TRBV4-1
ENSG00000211713	ENST00000390360.3#TRBV6-4
ENSG00000211714	ENST00000390361.3#TRBV7-3
ENSG00000211715	ENST00000390362.1#TRBV5-3
ENSG00000211716	ENST00000390363.2#TRBV9
ENSG00000211717	ENST00000390364.3#TRBV10-1
ENSG00000211720	ENST00000390367.3#TRBV11-1
ENSG00000211721	ENST00000390368.2#TRBV6-5
ENSG00000211724	ENST00000390371.3#TRBV6-6
ENSG00000211725	ENST00000390372.3#TRBV5-5
ENSG00000211727	ENST00000390374.3#TRBV7-6
ENSG00000211728	ENST00000390375.2#TRBV5-6
ENSG00000211731	ENST00000390378.1#TRBV5-7
ENSG00000211734	ENST00000390381.3#TRBV5-1
ENSG00000211745	ENST00000390392.3#TRBV4-2
ENSG00000211746	ENST00000390393.3#TRBV19
ENSG00000211747	ENST00000390394.3#TRBV20-1
ENSG00000211749	ENST00000390396.1#TRBV23-1
ENSG00000211750	ENST00000390397.2#TRBV24-1
ENSG00000211751	ENST00000633705.1#TRBC1
ENSG00000211752	ENST00000390399.3#TRBV27
ENSG00000211753	ENST00000390400.2#TRBV28
ENSG00000211764	ENST00000390412.1#TRBJ2-1
ENSG00000211765	ENST00000390413.1#TRBJ2-2
ENSG00000211766	ENST00000390414.1#TRBJ2-2P
ENSG00000211767	ENST00000390415.1#TRBJ2-3
ENSG00000211768	ENST00000390416.1#TRBJ2-4
ENSG00000211769	ENST00000390417.1#TRBJ2-5
ENSG00000211770	ENST00000390418.1#TRBJ2-6
ENSG00000211771	ENST00000390419.1#TRBJ2-7
ENSG00000211772	ENST00000466254.1#TRBC2
ENSG00000211776	ENST00000390424.2#TRAV2
ENSG00000211777	ENST00000390425.2#TRAV3
ENSG00000211778	ENST00000390426.2#TRAV4
ENSG00000211779	ENST00000390427.3#TRAV5
ENSG00000211780	ENST00000390428.3#TRAV6
ENSG00000211781	ENST00000390429.3#TRAV7
ENSG00000211782	ENST00000390430.2#TRAV8-1
ENSG00000211783	ENST00000390431.3#TRAV9-1
ENSG00000211784	ENST00000390432.2#TRAV10
ENSG00000211785	ENST00000390433.1#TRAV12-1
ENSG00000211786	ENST00000390434.3#TRAV8-2
ENSG00000211787	ENST00000390435.1#TRAV8-3
ENSG00000211788	ENST00000390436.2#TRAV13-1
ENSG00000211789	ENST00000390437.2#TRAV12-2
ENSG00000211790	ENST00000390438.2#TRAV8-4
ENSG00000211791	ENST00000390439.2#TRAV13-2
ENSG00000211792	ENST00000390440.2#TRAV14DV4
ENSG00000211793	ENST00000390441.2#TRAV9-2
ENSG00000211794	ENST00000390442.3#TRAV12-3
ENSG00000211795	ENST00000390443.3#TRAV8-6
ENSG00000211796	ENST00000390444.1#TRAV16
ENSG00000211797	ENST00000390445.2#TRAV17
ENSG00000211798	ENST00000390446.3#TRAV18
ENSG00000211799	ENST00000390447.3#TRAV19
ENSG00000211800	ENST00000390448.3#TRAV20
ENSG00000211801	ENST00000390449.3#TRAV21
ENSG00000211802	ENST00000390450.3#TRAV22
ENSG00000211803	ENST00000390451.2#TRAV23DV6
ENSG00000211804	ENST00000390452.2#TRDV1
ENSG00000211805	ENST00000390453.1#TRAV24
ENSG00000211806	ENST00000390454.2#TRAV25
ENSG00000211807	ENST00000390455.3#TRAV26-1
ENSG00000211808	ENST00000390456.3#TRAV8-7
ENSG00000211809	ENST00000390457.2#TRAV27
ENSG00000211810	ENST00000390458.3#TRAV29DV5
ENSG00000211812	ENST00000390460.1#TRAV26-2
ENSG00000211813	ENST00000390461.2#TRAV34
ENSG00000211815	ENST00000390463.3#TRAV36DV7
ENSG00000211816	ENST00000390464.2#TRAV38-1
ENSG00000211817	ENST00000390465.2#TRAV38-2DV8
ENSG00000211818	ENST00000390466.1#TRAV39
ENSG00000211819	ENST00000390467.3#TRAV40
ENSG00000211820	ENST00000390468.1#TRAV41
ENSG00000211821	ENST00000390469.2#TRDV2
ENSG00000211825	ENST00000390473.1#TRDJ1
ENSG00000211826	ENST00000390474.1#TRDJ4
ENSG00000211827	ENST00000390475.1#TRDJ2
ENSG00000211828	ENST00000390476.1#TRDJ3
ENSG00000211829	ENST00000390477.2#TRDC
ENSG00000211831	ENST00000390479.2#TRAJ61
ENSG00000211832	ENST00000390480.2#TRAJ59
ENSG00000211833	ENST00000390481.1#TRAJ58
ENSG00000211834	ENST00000390482.1#TRAJ57
ENSG00000211835	ENST00000390483.1#TRAJ56
ENSG00000211836	ENST00000390484.1#TRAJ54
ENSG00000211837	ENST00000390485.1#TRAJ53
ENSG00000211838	ENST00000390486.1#TRAJ52
ENSG00000211839	ENST00000390487.1#TRAJ50
ENSG00000211840	ENST00000390488.1#TRAJ49
ENSG00000211841	ENST00000390489.1#TRAJ48
ENSG00000211842	ENST00000390490.1#TRAJ47
ENSG00000211843	ENST00000390491.1#TRAJ46
ENSG00000211844	ENST00000390492.1#TRAJ45
ENSG00000211845	ENST00000390493.1#TRAJ44
ENSG00000211846	ENST00000390494.1#TRAJ43
ENSG00000211847	ENST00000390495.1#TRAJ42
ENSG00000211848	ENST00000390496.1#TRAJ41
ENSG00000211849	ENST00000390497.1#TRAJ40
ENSG00000211850	ENST00000390498.1#TRAJ39
ENSG00000211851	ENST00000390499.1#TRAJ38
ENSG00000211854	ENST00000390502.1#TRAJ35
ENSG00000211855	ENST00000390503.1#TRAJ34
ENSG00000211856	ENST00000390504.1#TRAJ33
ENSG00000211857	ENST00000390505.1#TRAJ32
ENSG00000211858	ENST00000390506.1#TRAJ31
ENSG00000211859	ENST00000390507.1#TRAJ30
ENSG00000211860	ENST00000390508.1#TRAJ29
ENSG00000211861	ENST00000390509.1#TRAJ28
ENSG00000211862	ENST00000390510.1#TRAJ27
ENSG00000211863	ENST00000390511.1#TRAJ26
ENSG00000211864	ENST00000390512.2#TRAJ25
ENSG00000211865	ENST00000390513.1#TRAJ24
ENSG00000211866	ENST00000390514.1#TRAJ23
ENSG00000211867	ENST00000390515.1#TRAJ22
ENSG00000211868	ENST00000390516.1#TRAJ21
ENSG00000211869	ENST00000390517.1#TRAJ20
ENSG00000211870	ENST00000390518.1#TRAJ19
ENSG00000211871	ENST00000390519.1#TRAJ18
ENSG00000211872	ENST00000390520.1#TRAJ17
ENSG00000211873	ENST00000390521.1#TRAJ16
ENSG00000211875	ENST00000390523.1#TRAJ14
ENSG00000211876	ENST00000390524.1#TRAJ13
ENSG00000211877	ENST00000390525.1#TRAJ12
ENSG00000211878	ENST00000390526.1#TRAJ11
ENSG00000211879	ENST00000390527.1#TRAJ10
ENSG00000211880	ENST00000390528.1#TRAJ9
ENSG00000211882	ENST00000390530.1#TRAJ7
ENSG00000211883	ENST00000390531.1#TRAJ6
ENSG00000211884	ENST00000390532.1#TRAJ5
ENSG00000211885	ENST00000390533.1#TRAJ4
ENSG00000211886	ENST00000390534.1#TRAJ3
ENSG00000211887	ENST00000390535.2#TRAJ2
ENSG00000211888	ENST00000390536.2#TRAJ1
ENSG00000211890	ENST00000390539.2#IGHA2
ENSG00000211891	ENST00000390541.2#IGHE
ENSG00000211891	ENST00000641420.1#IGHE
ENSG00000211892	ENST00000390543.3#IGHG4
ENSG00000211892	ENST00000641978.1#IGHG4
ENSG00000211893	ENST00000390545.3#IGHG2
ENSG00000211893	ENST00000641095.1#IGHG2
ENSG00000211895	ENST00000390547.3#IGHA1
ENSG00000211895	ENST00000641837.1#IGHA1
ENSG00000211896	ENST00000390548.6#IGHG1
ENSG00000211896	ENST00000390549.6#IGHG1
ENSG00000211898	ENST00000390556.6#IGHD
ENSG00000211899	ENST00000390559.6#IGHM
ENSG00000211899	ENST00000637539.2#IGHM
ENSG00000211900	ENST00000390560.2#IGHJ6
ENSG00000211904	ENST00000390564.2#IGHJ2
ENSG00000211905	ENST00000390565.1#IGHJ1
ENSG00000211907	ENST00000390567.1#IGHD1-26
ENSG00000211909	ENST00000390569.1#IGHD5-24
ENSG00000211911	ENST00000390571.1#IGHD3-22
ENSG00000211912	ENST00000390572.1#IGHD2-21
ENSG00000211914	ENST00000390574.1#IGHD6-19
ENSG00000211915	ENST00000390575.1#IGHD5-18
ENSG00000211917	ENST00000390577.1#IGHD3-16
ENSG00000211918	ENST00000390578.1#IGHD2-15
ENSG00000211920	ENST00000390580.1#IGHD6-13
ENSG00000211921	ENST00000390581.1#IGHD5-12
ENSG00000211923	ENST00000390583.1#IGHD3-10
ENSG00000211924	ENST00000390584.1#IGHD3-9
ENSG00000211925	ENST00000390585.1#IGHD2-8
ENSG00000211928	ENST00000390588.1#IGHD5-5
ENSG00000211930	ENST00000390590.1#IGHD3-3
ENSG00000211931	ENST00000390591.1#IGHD2-2
ENSG00000211933	ENST00000390593.2#IGHV6-1
ENSG00000211934	ENST00000390594.3#IGHV1-2
ENSG00000211935	ENST00000390595.3#IGHV1-3
ENSG00000211937	ENST00000390597.3#IGHV2-5
ENSG00000211938	ENST00000390598.2#IGHV3-7
ENSG00000211941	ENST00000390601.3#IGHV3-11
ENSG00000211942	ENST00000390602.3#IGHV3-13
ENSG00000211943	ENST00000390603.2#IGHV3-15
ENSG00000211944	ENST00000390604.2#IGHV3-16
ENSG00000211945	ENST00000390605.2#IGHV1-18
ENSG00000211946	ENST00000390606.3#IGHV3-20
ENSG00000211947	ENST00000390607.2#IGHV3-21
ENSG00000211949	ENST00000390609.3#IGHV3-23
ENSG00000211950	ENST00000390610.2#IGHV1-24
ENSG00000211951	ENST00000390611.2#IGHV2-26
ENSG00000211952	ENST00000390612.3#IGHV4-28
ENSG00000211955	ENST00000390615.2#IGHV3-33
ENSG00000211956	ENST00000390616.2#IGHV4-34
ENSG00000211957	ENST00000390617.2#IGHV3-35
ENSG00000211958	ENST00000390618.2#IGHV3-38
ENSG00000211959	ENST00000390619.2#IGHV4-39
ENSG00000211961	ENST00000390621.3#IGHV1-45
ENSG00000211962	ENST00000390622.2#IGHV1-46
ENSG00000211964	ENST00000390624.3#IGHV3-48
ENSG00000211965	ENST00000390625.3#IGHV3-49
ENSG00000211966	ENST00000390626.2#IGHV5-51
ENSG00000211967	ENST00000390627.3#IGHV3-53
ENSG00000211968	ENST00000390628.3#IGHV1-58
ENSG00000211970	ENST00000390630.3#IGHV4-61
ENSG00000211972	ENST00000390632.2#IGHV3-66
ENSG00000211973	ENST00000390633.2#IGHV1-69
ENSG00000211974	ENST00000390634.3#IGHV2-70D
ENSG00000211976	ENST00000390636.2#IGHV3-73
ENSG00000211979	ENST00000390639.2#IGHV7-81
ENSG00000212122	ENST00000390666.4#TSSK1B
ENSG00000212123	ENST00000419421.3#PRR22
ENSG00000212124	ENST00000390673.2#TAS2R19
ENSG00000212126	ENST00000506868.1#TAS2R50
ENSG00000212127	ENST00000537503.2#TAS2R14
ENSG00000212128	ENST00000390677.2#TAS2R13
ENSG00000212657	ENST00000391352.2#KRTAP16-1
ENSG00000212658	ENST00000391353.1#KRTAP29-1
ENSG00000212659	ENST00000391355.2#KRTAP9-6
ENSG00000212710	ENST00000391403.4#CTAGE1
ENSG00000212721	ENST00000391413.4#KRTAP4-11
ENSG00000212722	ENST00000391415.2#KRTAP4-9
ENSG00000212724	ENST00000391418.3#KRTAP2-3
ENSG00000212725	ENST00000391419.3#KRTAP2-1
ENSG00000212747	ENST00000391440.3#RTL8B
ENSG00000212807	ENST00000641810.1#OR2A42
ENSG00000212864	ENST00000391553.3#RNF208
ENSG00000212864	NM_001388298.1#RNF208
ENSG00000212899	ENST00000391586.3#KRTAP3-3
ENSG00000212900	ENST00000391587.3#KRTAP3-2
ENSG00000212901	ENST00000391588.3#KRTAP3-1
ENSG00000212916	ENST00000418460.4#MAP10
ENSG00000212933	ENST00000391618.1#KRTAP12-4
ENSG00000212935	ENST00000391620.2#KRTAP10-3
ENSG00000212938	ENST00000391624.2#KRTAP6-3
ENSG00000212993	ENST00000645438.1#POU5F1B
ENSG00000212993	ENST00000696633.1#POU5F1B
ENSG00000213015	ENST00000325333.10#ZNF580
ENSG00000213020	ENST00000540744.5#ZNF611
ENSG00000213020	ENST00000652185.1#ZNF611
ENSG00000213022	ENST00000594211.2#KLK9
ENSG00000213023	ENST00000600079.6#SYT3
ENSG00000213023	NM_001424346.1#SYT3
ENSG00000213024	ENST00000352066.8#NUP62
ENSG00000213024	ENST00000422090.2#NUP62
ENSG00000213030	ENST00000448456.4#CGB8
ENSG00000213047	ENST00000620048.6#DENND1B
ENSG00000213047	XM_005244931.3#DENND1B
ENSG00000213047	XM_011509248.3#DENND1B
ENSG00000213064	ENST00000271375.7#SFT2D2
ENSG00000213066	ENST00000366847.9#CEP43
ENSG00000213066	ENST00000704900.1#CEP43
ENSG00000213066	ENST00000705178.1#CEP43
ENSG00000213066	ENST00000705179.1#CEP43
ENSG00000213066	ENST00000705180.1#CEP43
ENSG00000213066	ENST00000705235.1#CEP43
ENSG00000213066	ENST00000705236.1#CEP43
ENSG00000213066	ENST00000705237.1#CEP43
ENSG00000213066	ENST00000705238.1#CEP43
ENSG00000213066	ENST00000705239.1#CEP43
ENSG00000213066	ENST00000705242.1#CEP43
ENSG00000213066	NM_194429.3#CEP43
ENSG00000213079	ENST00000367178.8#SCAF8
ENSG00000213085	ENST00000368099.9#CFAP45
ENSG00000213088	ENST00000368122.4#ACKR1
ENSG00000213096	ENST00000357002.5#ZNF254
ENSG00000213096	ENST00000613065.4#ZNF254
ENSG00000213123	ENST00000325318.10#DYNLT2B
ENSG00000213139	ENST00000307944.6#CRYGS
ENSG00000213139	ENST00000392499.6#CRYGS
ENSG00000213145	ENST00000330233.11#CRIP1
ENSG00000213145	ENST00000392531.4#CRIP1
ENSG00000213160	ENST00000392647.7#KLHL23
ENSG00000213160	NM_001199290.3#KLHL23
ENSG00000213171	ENST00000368820.4#LINGO4
ENSG00000213185	ENST00000368898.8#FAM24B
ENSG00000213185	NM_001204364.1#FAM24B
ENSG00000213186	ENST00000309784.9#TRIM59
ENSG00000213190	ENST00000368921.5#MLLT11
ENSG00000213199	ENST00000349064.10#ASIC3
ENSG00000213203	ENST00000307194.6#GIMAP1
ENSG00000213213	ENST00000338005.7#CCDC183
ENSG00000213214	ENST00000378115.3#ARHGEF35
ENSG00000213214	NM_001368318.1#ARHGEF35
ENSG00000213215	ENST00000641412.1#OR2F1
ENSG00000213218	ENST00000392886.7#CSH2
ENSG00000213221	ENST00000371738.4#DNLZ
ENSG00000213231	ENST00000340722.8#TCL1B
ENSG00000213246	ENST00000225504.8#SUPT4H1
ENSG00000213265	ENST00000356588.8#TSGA13
ENSG00000213265	NM_001304968.2#TSGA13
ENSG00000213281	ENST00000369535.5#NRAS
ENSG00000213316	ENST00000292596.15#LTC4S
ENSG00000213316	ENST00000401985.3#LTC4S
ENSG00000213316	ENST00000486713.1#LTC4S
ENSG00000213337	ENST00000393537.5#ANKRD39
ENSG00000213339	ENST00000250237.10#QTRT1
ENSG00000213341	ENST00000370397.8#CHUK
ENSG00000213341	XM_047424542.1#CHUK
ENSG00000213347	ENST00000439742.7#MXD3
ENSG00000213347	NM_001394986.1#MXD3
ENSG00000213347	NM_001394987.1#MXD3
ENSG00000213366	ENST00000241337.9#GSTM2
ENSG00000213366	ENST00000369827.7#GSTM2
ENSG00000213380	ENST00000306875.10#COG8
ENSG00000213380	NM_001379264.1#COG8
ENSG00000213390	ENST00000358308.7#ARHGAP19
ENSG00000213390	ENST00000358531.9#ARHGAP19
ENSG00000213397	ENST00000370211.10#HAUS7
ENSG00000213398	ENST00000264005.10#LCAT
ENSG00000213401	ENST00000393869.8#MAGEA12
ENSG00000213402	ENST00000326294.4#PTPRCAP
ENSG00000213413	ENST00000699088.1#PVRIG
ENSG00000213416	ENST00000394014.2#KRTAP4-12
ENSG00000213417	ENST00000394015.3#KRTAP2-4
ENSG00000213420	ENST00000292377.4#GPC2
ENSG00000213424	ENST00000394052.5#KRT222
ENSG00000213445	ENST00000534313.6#SIPA1
ENSG00000213462	ENST00000394323.3#ERV3-1
ENSG00000213463	ENST00000256366.6#SYNJ2BP
ENSG00000213465	ENST00000246747.9#ARL2
ENSG00000213465	NM_001199745.2#ARL2
ENSG00000213471	ENST00000438251.3#TTLL13
ENSG00000213471	ENST00000641754.2#TTLL13
ENSG00000213512	ENST00000294671.3#GBP7
ENSG00000213516	ENST00000652648.1#RBMXL1
ENSG00000213523	ENST00000336283.9#SRA1
ENSG00000213533	ENST00000355083.11#STIMATE
ENSG00000213551	ENST00000372950.6#DNAJC9
ENSG00000213563	ENST00000524821.6#C8orf82
ENSG00000213578	ENST00000395018.6#CPLX3
ENSG00000213585	ENST00000265333.8#VDAC1
ENSG00000213585	NM_001401008.1#VDAC1
ENSG00000213585	NM_001401024.1#VDAC1
ENSG00000213585	NM_001401025.1#VDAC1
ENSG00000213588	ENST00000395064.3#ZBTB9
ENSG00000213588	XM_047418350.1#ZBTB9
ENSG00000213593	ENST00000278422.9#TMX2
ENSG00000213593	ENST00000713776.1#TMX2
ENSG00000213593	NM_001144012.3#TMX2
ENSG00000213614	ENST00000268097.10#HEXA
ENSG00000213614	ENST00000684520.1#HEXA
ENSG00000213619	ENST00000263774.9#NDUFS3
ENSG00000213625	ENST00000371065.9#LEPROT
ENSG00000213625	ENST00000488747.5#LEPROT
ENSG00000213626	ENST00000395323.9#LBH
ENSG00000213638	ENST00000329478.4#ADAT3
ENSG00000213638	NM_001329533.2#ADAT3
ENSG00000213639	ENST00000395366.3#PPP1CB
ENSG00000213639	NM_206876.2#PPP1CB
ENSG00000213648	ENST00000360423.12#SULT1A4
ENSG00000213654	ENST00000375040.8#GPSM3
ENSG00000213654	ENST00000375043.3#GPSM3
ENSG00000213658	ENST00000395456.7#LAT
ENSG00000213658	ENST00000566177.5#LAT
ENSG00000213658	NM_001014988.2#LAT
ENSG00000213658	NM_014387.4#LAT
ENSG00000213672	ENST00000294129.7#NCKIPSD
ENSG00000213672	NM_184231.3#NCKIPSD
ENSG00000213676	ENST00000375201.8#ATF6B
ENSG00000213676	ENST00000375203.8#ATF6B
ENSG00000213689	ENST00000625293.3#TREX1
ENSG00000213694	ENST00000358157.3#S1PR3
ENSG00000213694	NM_001395848.1#S1PR3
ENSG00000213699	ENST00000344420.10#SLC35F6
ENSG00000213714	ENST00000371325.1#FAM209B
ENSG00000213719	ENST00000375784.8#CLIC1
ENSG00000213719	ENST00000395892.5#CLIC1
ENSG00000213722	ENST00000375789.7#DDAH2
ENSG00000213722	ENST00000375792.7#DDAH2
ENSG00000213741	ENST00000245458.11#RPS29
ENSG00000213741	ENST00000556230.2#RPS29
ENSG00000213759	ENST00000446444.2#UGT2B11
ENSG00000213760	ENST00000303892.10#ATP6V1G2
ENSG00000213760	NM_138282.3#ATP6V1G2
ENSG00000213762	ENST00000396161.10#ZNF134
ENSG00000213780	ENST00000259895.9#GTF2H4
ENSG00000213782	ENST00000352940.8#DDX47
ENSG00000213782	ENST00000358007.7#DDX47
